customer_id,email,first_name,last_name,signup_date,country,gender,birth_year,loyalty_tier
C02479,pat.brown2479@example.com,Pat,Brown,2024-12-12,Germany,F,1986,Bronze
C02480,robin.lee2480@example.com,Robin,Lee,2025-06-28,France,Other,1993,Gold
C02481,casey.lopez2481@example.com,Casey,Lopez,2024-06-08,France,M,1969,Gold
C02482,chris.nguyen2482@example.com,Chris,Nguyen,2024-07-13,United Kingdom,Other,2001,Bronze
C02483,morgan.wilson2483@example.com,Morgan,Wilson,2024-02-17,United Kingdom,Other,1982,Bronze
C02484,cameron.martin2484@example.com,Cameron,Martin,2022-01-29,Brazil,F,1969,Bronze
C02485,riley.kumar2485@example.com,Riley,Kumar,2022-02-04,Brazil,M,1960,Bronze
C02486,jamie.nguyen2486@example.com,Jamie,Nguyen,2023-09-15,United States,Other,1992,Silver
C02487,chris.patel2487@example.com,Chris,Patel,2023-08-12,Canada,F,1983,Bronze
C02488,chris.lee2488@example.com,Chris,Lee,2025-03-16,Brazil,M,1957,Bronze
C02489,taylor.wilson2489@example.com,Taylor,Wilson,2024-06-22,Brazil,F,1962,Bronze
C02490,chris.smith2490@example.com,Chris,Smith,2022-05-02,India,M,1974,Silver
C02491,alex.wilson2491@example.com,Alex,Wilson,2022-06-24,United States,Other,1958,Gold
C02492,robin.kumar2492@example.com,Robin,Kumar,2023-08-20,Canada,Other,1957,Gold
C02493,chris.johnson2493@example.com,Chris,Johnson,2023-07-11,France,Other,1962,Bronze
C02494,blake.lee2494@example.com,Blake,Lee,2024-11-05,United Kingdom,F,1967,Bronze
C02495,taylor.kumar2495@example.com,Taylor,Kumar,2025-05-03,Australia,F,2002,Bronze
C02496,blake.lee2496@example.com,Blake,Lee,2022-01-09,France,Other,1968,Gold
C02497,chris.johnson2497@example.com,Chris,Johnson,2024-10-13,Canada,F,1961,Silver
C02498,drew.patel2498@example.com,Drew,Patel,2022-01-15,United States,F,1961,Silver
C02499,jordan.garcia2499@example.com,Jordan,Garcia,2022-08-14,Canada,M,1995,Bronze
C02500,chris.patel2500@example.com,Chris,Patel,2022-04-23,France,M,1991,Bronze
C02501,morgan.kumar2501@example.com,Morgan,Kumar,2022-01-01,Brazil,M,1964,Bronze
C02502,casey.lopez2502@example.com,Casey,Lopez,2025-05-16,Germany,Other,2000,Bronze
C02503,cameron.martin2503@example.com,Cameron,Martin,2024-08-09,India,F,2003,Bronze
C02504,morgan.lopez2504@example.com,Morgan,Lopez,2022-11-02,United States,F,1966,Bronze
C02505,sam.kumar2505@example.com,Sam,Kumar,2024-07-25,United States,M,1990,Gold
C02506,riley.khan2506@example.com,Riley,Khan,2024-06-07,India,Other,1977,Silver
C02507,blake.wilson2507@example.com,Blake,Wilson,2022-06-20,United States,M,1960,Silver
C02508,morgan.nguyen2508@example.com,Morgan,Nguyen,2024-08-22,United States,Other,1997,Silver
C02509,jamie.chen2509@example.com,Jamie,Chen,2024-11-14,United States,Other,1972,Bronze
C02510,sam.martin2510@example.com,Sam,Martin,2025-04-28,Canada,Other,1967,Silver
C02511,jamie.singh2511@example.com,Jamie,Singh,2023-10-20,United Kingdom,Other,1982,Bronze
C02512,riley.nguyen2512@example.com,Riley,Nguyen,2022-06-28,India,Other,1981,Silver
C02513,taylor.khan2513@example.com,Taylor,Khan,2022-04-21,United States,F,1963,Silver
C02514,jordan.brown2514@example.com,Jordan,Brown,2022-08-20,France,M,1986,Silver
C02515,chris.nguyen2515@example.com,Chris,Nguyen,2023-04-13,United Kingdom,M,1982,Platinum
C02516,drew.lopez2516@example.com,Drew,Lopez,2023-04-26,Canada,M,1958,Bronze
C02517,alex.johnson2517@example.com,Alex,Johnson,2024-03-24,Canada,M,1988,Bronze
C02518,taylor.brown2518@example.com,Taylor,Brown,2022-11-19,United States,Other,1980,Bronze
C02519,jamie.garcia2519@example.com,Jamie,Garcia,2024-06-22,United States,F,1960,Bronze
C02520,jamie.johnson2520@example.com,Jamie,Johnson,2023-08-29,Brazil,Other,1999,Silver
C02521,chris.chen2521@example.com,Chris,Chen,2025-07-16,Canada,Other,1959,Bronze
C02522,riley.lee2522@example.com,Riley,Lee,2022-05-28,India,M,1972,Silver
C02523,jordan.chen2523@example.com,Jordan,Chen,2023-01-02,Germany,Other,1972,Bronze
C02524,cameron.singh2524@example.com,Cameron,Singh,2024-12-25,India,F,1964,Bronze
C02525,chris.nguyen2525@example.com,Chris,Nguyen,2024-03-23,United States,F,2004,Bronze
C02526,robin.wilson2526@example.com,Robin,Wilson,2022-06-24,India,M,1966,Silver
C02527,jamie.garcia2527@example.com,Jamie,Garcia,2023-05-10,Brazil,F,1967,Bronze
C02528,jamie.lee2528@example.com,Jamie,Lee,2025-02-11,Canada,F,2001,Bronze
C02529,alex.nguyen2529@example.com,Alex,Nguyen,2025-03-16,Australia,F,1989,Silver
C02530,alex.martin2530@example.com,Alex,Martin,2024-09-25,France,Other,1980,Bronze
C02531,jamie.wilson2531@example.com,Jamie,Wilson,2024-01-20,United States,Other,1968,Bronze
C02532,avery.chen2532@example.com,Avery,Chen,2023-01-09,India,Other,1999,Bronze
C02533,casey.garcia2533@example.com,Casey,Garcia,2022-08-21,India,M,1955,Bronze
C02534,pat.nguyen2534@example.com,Pat,Nguyen,2023-07-17,Germany,Other,1997,Bronze
C02535,avery.kumar2535@example.com,Avery,Kumar,2024-06-05,United States,Other,1976,Silver
C02536,chris.garcia2536@example.com,Chris,Garcia,2025-07-22,United States,F,1972,Silver
C02537,morgan.lopez2537@example.com,Morgan,Lopez,2022-03-17,Canada,Other,1982,Bronze
C02538,blake.khan2538@example.com,Blake,Khan,2023-11-30,Brazil,M,1987,Bronze
C02539,cameron.martin2539@example.com,Cameron,Martin,2024-07-03,Canada,Other,1982,Bronze
C02540,riley.chen2540@example.com,Riley,Chen,2024-06-09,India,Other,2003,Bronze
C02541,jordan.brown2541@example.com,Jordan,Brown,2024-11-26,United States,Other,1980,Bronze
C02542,jamie.martin2542@example.com,Jamie,Martin,2022-05-07,Germany,Other,1989,Platinum
C02543,drew.brown2543@example.com,Drew,Brown,2025-04-06,United States,Other,1970,Gold
C02544,blake.garcia2544@example.com,Blake,Garcia,2022-10-21,Germany,M,1967,Bronze
C02545,alex.patel2545@example.com,Alex,Patel,2024-10-16,United Kingdom,Other,1976,Bronze
C02546,sam.lopez2546@example.com,Sam,Lopez,2023-06-12,Brazil,M,1982,Silver
C02547,blake.johnson2547@example.com,Blake,Johnson,2023-02-23,United Kingdom,F,1999,Silver
C02548,jordan.nguyen2548@example.com,Jordan,Nguyen,2024-04-19,Canada,F,1998,Bronze
C02549,jamie.lopez2549@example.com,Jamie,Lopez,2022-08-02,Australia,Other,1975,Bronze
C02550,jordan.garcia2550@example.com,Jordan,Garcia,2024-03-04,Brazil,M,1994,Silver
C02551,sam.patel2551@example.com,Sam,Patel,2022-03-26,United States,M,1979,Gold
C02552,taylor.smith2552@example.com,Taylor,Smith,2022-03-06,Brazil,F,1960,Gold
C02553,drew.garcia2553@example.com,Drew,Garcia,2023-10-25,Canada,F,1977,Gold
C02554,jordan.nguyen2554@example.com,Jordan,Nguyen,2024-07-27,Germany,Other,1997,Gold
C02555,casey.lopez2555@example.com,Casey,Lopez,2024-07-07,United States,F,1986,Bronze
C02556,casey.martin2556@example.com,Casey,Martin,2025-03-27,United Kingdom,M,1967,Gold
C02557,drew.lee2557@example.com,Drew,Lee,2023-05-06,India,M,1972,Silver
C02558,riley.lee2558@example.com,Riley,Lee,2025-06-02,United States,M,1975,Bronze
C02559,sam.lopez2559@example.com,Sam,Lopez,2022-11-09,United States,F,1993,Silver
C02560,alex.brown2560@example.com,Alex,Brown,2024-07-07,Brazil,F,1981,Bronze
C02561,morgan.singh2561@example.com,Morgan,Singh,2024-03-23,United Kingdom,M,1998,Gold
C02562,chris.lee2562@example.com,Chris,Lee,2025-01-16,India,Other,2001,Bronze
C02563,blake.patel2563@example.com,Blake,Patel,2023-11-11,India,M,1996,Bronze
C02564,casey.singh2564@example.com,Casey,Singh,2025-03-04,France,F,2004,Bronze
C02565,robin.smith2565@example.com,Robin,Smith,2022-12-06,United States,M,1981,Bronze
C02566,pat.kumar2566@example.com,Pat,Kumar,2023-10-08,United States,Other,1981,Bronze
C02567,pat.kumar2567@example.com,Pat,Kumar,2023-10-11,Australia,M,1999,Gold
C02568,jamie.lee2568@example.com,Jamie,Lee,2023-06-17,Brazil,Other,1980,Bronze
C02569,cameron.chen2569@example.com,Cameron,Chen,2022-10-23,Brazil,M,2002,Bronze
C02570,morgan.patel2570@example.com,Morgan,Patel,2025-04-15,Germany,Other,1977,Gold
C02571,jamie.johnson2571@example.com,Jamie,Johnson,2022-04-11,United Kingdom,M,1982,Bronze
C02572,jamie.khan2572@example.com,Jamie,Khan,2022-01-28,United States,F,1995,Bronze
C02573,chris.kumar2573@example.com,Chris,Kumar,2022-02-27,Brazil,M,2004,Platinum
C02574,blake.smith2574@example.com,Blake,Smith,2022-10-24,United States,M,1960,Silver
C02575,casey.patel2575@example.com,Casey,Patel,2022-09-06,Brazil,Other,1992,Silver
C02576,alex.khan2576@example.com,Alex,Khan,2024-06-20,India,F,1999,Bronze
C02577,cameron.johnson2577@example.com,Cameron,Johnson,2025-01-03,India,M,1968,Bronze
C02578,sam.lopez2578@example.com,Sam,Lopez,2024-04-13,United States,F,1994,Silver
C02579,pat.brown2579@example.com,Pat,Brown,2024-02-10,United Kingdom,M,1989,Gold
C02580,taylor.lee2580@example.com,Taylor,Lee,2025-06-02,Canada,Other,1978,Bronze
C02581,drew.kumar2581@example.com,Drew,Kumar,2022-05-26,Brazil,M,2003,Bronze
C02582,avery.singh2582@example.com,Avery,Singh,2024-06-11,United States,M,1978,Bronze
C02583,jordan.lopez2583@example.com,Jordan,Lopez,2024-11-24,United States,F,1955,Bronze
C02584,riley.nguyen2584@example.com,Riley,Nguyen,2022-06-02,France,M,1999,Platinum
C02585,riley.garcia2585@example.com,Riley,Garcia,2023-05-23,India,M,1997,Bronze
C02586,sam.wilson2586@example.com,Sam,Wilson,2022-12-11,France,Other,1970,Bronze
C02587,cameron.chen2587@example.com,Cameron,Chen,2022-08-09,United Kingdom,M,1973,Gold
C02588,jamie.singh2588@example.com,Jamie,Singh,2023-12-24,United Kingdom,Other,1979,Bronze
C02589,chris.chen2589@example.com,Chris,Chen,2023-06-12,Australia,F,1963,Bronze
C02590,pat.singh2590@example.com,Pat,Singh,2024-12-01,India,F,1973,Bronze
C02591,blake.garcia2591@example.com,Blake,Garcia,2023-04-26,Germany,F,1988,Silver
C02592,sam.brown2592@example.com,Sam,Brown,2024-05-21,France,Other,1972,Silver
C02593,taylor.wilson2593@example.com,Taylor,Wilson,2022-12-11,Germany,F,1999,Bronze
C02594,cameron.chen2594@example.com,Cameron,Chen,2022-01-21,Brazil,M,1960,Bronze
C02595,cameron.lopez2595@example.com,Cameron,Lopez,2024-05-22,Australia,M,2002,Bronze
C02596,alex.lopez2596@example.com,Alex,Lopez,2023-07-05,Brazil,Other,1985,Bronze
C02597,morgan.wilson2597@example.com,Morgan,Wilson,2024-09-28,Brazil,F,1964,Bronze
C02598,avery.patel2598@example.com,Avery,Patel,2023-06-26,India,F,1972,Bronze
C02599,morgan.lopez2599@example.com,Morgan,Lopez,2024-08-13,United States,M,1978,Bronze
C02600,robin.garcia2600@example.com,Robin,Garcia,2023-01-16,India,M,1963,Silver
C02601,casey.kumar2601@example.com,Casey,Kumar,2023-04-24,United Kingdom,Other,1969,Bronze
C02602,drew.martin2602@example.com,Drew,Martin,2023-05-31,France,Other,1994,Gold
C02603,taylor.kumar2603@example.com,Taylor,Kumar,2023-09-13,United States,Other,1963,Silver
C02604,morgan.chen2604@example.com,Morgan,Chen,2022-06-03,India,Other,1958,Silver
C02605,drew.smith2605@example.com,Drew,Smith,2025-05-17,Brazil,Other,1970,Bronze
C02606,blake.nguyen2606@example.com,Blake,Nguyen,2022-05-23,United Kingdom,Other,1989,Platinum
C02607,jamie.garcia2607@example.com,Jamie,Garcia,2024-12-28,Canada,Other,1959,Bronze
C02608,chris.johnson2608@example.com,Chris,Johnson,2024-02-27,France,M,1969,Bronze
C02609,jordan.smith2609@example.com,Jordan,Smith,2023-09-15,United Kingdom,F,1956,Silver
C02610,sam.brown2610@example.com,Sam,Brown,2023-06-09,Brazil,Other,1958,Bronze
C02611,morgan.smith2611@example.com,Morgan,Smith,2024-07-26,Canada,Other,1999,Bronze
C02612,chris.kumar2612@example.com,Chris,Kumar,2025-04-27,Australia,M,1985,Silver
C02613,sam.wilson2613@example.com,Sam,Wilson,2023-09-09,Canada,F,1962,Bronze
C02614,avery.johnson2614@example.com,Avery,Johnson,2022-03-08,India,M,2002,Bronze
C02615,jamie.smith2615@example.com,Jamie,Smith,2022-07-10,France,Other,2000,Bronze
C02616,taylor.garcia2616@example.com,Taylor,Garcia,2024-02-07,United States,F,1963,Gold
C02617,blake.patel2617@example.com,Blake,Patel,2024-09-16,Canada,F,1965,Gold
C02618,jordan.wilson2618@example.com,Jordan,Wilson,2023-04-30,Brazil,F,1996,Bronze
C02619,jordan.brown2619@example.com,Jordan,Brown,2025-04-02,Australia,Other,1967,Bronze
C02620,robin.smith2620@example.com,Robin,Smith,2025-07-15,United States,M,1991,Silver
C02621,robin.khan2621@example.com,Robin,Khan,2025-01-02,Brazil,M,1963,Bronze
C02622,casey.singh2622@example.com,Casey,Singh,2022-11-04,United States,F,1961,Gold
C02623,chris.smith2623@example.com,Chris,Smith,2025-02-27,Australia,F,1977,Gold
C02624,casey.singh2624@example.com,Casey,Singh,2025-03-20,United States,M,1983,Bronze
C02625,sam.khan2625@example.com,Sam,Khan,2025-05-14,India,M,1980,Bronze
C02626,taylor.martin2626@example.com,Taylor,Martin,2022-06-28,Canada,Other,1959,Silver
C02627,morgan.lee2627@example.com,Morgan,Lee,2024-01-05,Australia,M,1979,Gold
C02628,alex.martin2628@example.com,Alex,Martin,2024-03-09,Canada,F,2004,Bronze
C02629,blake.nguyen2629@example.com,Blake,Nguyen,2024-02-27,India,F,1998,Gold
C02630,riley.smith2630@example.com,Riley,Smith,2025-04-21,United States,M,1971,Bronze
C02631,blake.patel2631@example.com,Blake,Patel,2023-05-08,United States,F,1956,Silver
C02632,casey.singh2632@example.com,Casey,Singh,2023-10-27,Brazil,Other,1967,Bronze
C02633,cameron.martin2633@example.com,Cameron,Martin,2024-05-20,France,Other,1982,Bronze
C02634,alex.nguyen2634@example.com,Alex,Nguyen,2025-02-03,Germany,Other,1960,Bronze
C02635,sam.lee2635@example.com,Sam,Lee,2023-11-29,France,Other,1989,Platinum
C02636,casey.patel2636@example.com,Casey,Patel,2023-08-17,Australia,Other,1965,Silver
C02637,cameron.lee2637@example.com,Cameron,Lee,2024-06-04,Brazil,M,1974,Bronze
C02638,riley.lopez2638@example.com,Riley,Lopez,2025-04-30,Australia,F,1959,Bronze
C02639,chris.brown2639@example.com,Chris,Brown,2024-09-05,Brazil,M,1976,Bronze
C02640,pat.brown2640@example.com,Pat,Brown,2024-08-13,Brazil,M,1973,Platinum
C02641,jamie.martin2641@example.com,Jamie,Martin,2024-06-12,Germany,M,2001,Bronze
C02642,jamie.singh2642@example.com,Jamie,Singh,2025-09-03,France,M,1970,Bronze
C02643,pat.khan2643@example.com,Pat,Khan,2023-01-19,India,Other,1978,Gold
C02644,jamie.patel2644@example.com,Jamie,Patel,2022-11-20,United States,M,1969,Silver
C02645,riley.chen2645@example.com,Riley,Chen,2022-08-05,Brazil,Other,1998,Bronze
C02646,taylor.kumar2646@example.com,Taylor,Kumar,2024-08-08,France,Other,1989,Silver
C02647,jordan.patel2647@example.com,Jordan,Patel,2022-07-02,United Kingdom,F,1968,Bronze
C02648,sam.lee2648@example.com,Sam,Lee,2024-08-02,India,M,1973,Bronze
C02649,riley.lopez2649@example.com,Riley,Lopez,2024-05-19,Australia,M,1990,Silver
C02650,blake.lopez2650@example.com,Blake,Lopez,2023-04-12,United States,F,2003,Bronze
C02651,drew.khan2651@example.com,Drew,Khan,2025-03-13,Germany,M,2001,Bronze
C02652,jordan.chen2652@example.com,Jordan,Chen,2024-10-10,United States,Other,1994,Bronze
C02653,jordan.lee2653@example.com,Jordan,Lee,2023-08-18,United States,F,1996,Gold
C02654,blake.garcia2654@example.com,Blake,Garcia,2025-07-20,United Kingdom,Other,1999,Bronze
C02655,taylor.singh2655@example.com,Taylor,Singh,2024-08-30,United Kingdom,F,1961,Bronze
C02656,riley.patel2656@example.com,Riley,Patel,2025-03-24,Canada,M,1964,Platinum
C02657,sam.singh2657@example.com,Sam,Singh,2023-06-30,France,F,1990,Gold
C02658,robin.lopez2658@example.com,Robin,Lopez,2023-06-02,Germany,F,1978,Bronze
C02659,cameron.johnson2659@example.com,Cameron,Johnson,2024-07-02,Germany,Other,1977,Silver
C02660,blake.chen2660@example.com,Blake,Chen,2022-05-14,France,M,1983,Bronze
C02661,riley.patel2661@example.com,Riley,Patel,2025-02-23,United Kingdom,F,1979,Silver
C02662,pat.lopez2662@example.com,Pat,Lopez,2023-11-17,United States,F,1978,Silver
C02663,drew.lee2663@example.com,Drew,Lee,2022-11-27,United States,M,1980,Bronze
C02664,riley.khan2664@example.com,Riley,Khan,2025-02-12,France,F,1988,Bronze
C02665,chris.martin2665@example.com,Chris,Martin,2025-07-31,India,M,1957,Silver
C02666,alex.chen2666@example.com,Alex,Chen,2025-01-03,France,Other,1992,Gold
C02667,taylor.garcia2667@example.com,Taylor,Garcia,2025-04-27,India,Other,1968,Bronze
C02668,pat.lee2668@example.com,Pat,Lee,2024-08-04,United Kingdom,F,1980,Bronze
C02669,chris.lopez2669@example.com,Chris,Lopez,2023-11-19,India,F,1975,Gold
C02670,blake.wilson2670@example.com,Blake,Wilson,2023-07-20,France,M,1993,Silver
C02671,robin.wilson2671@example.com,Robin,Wilson,2025-05-30,United States,Other,1962,Bronze
C02672,drew.johnson2672@example.com,Drew,Johnson,2022-06-28,United States,Other,1974,Gold
C02673,casey.kumar2673@example.com,Casey,Kumar,2025-02-09,United States,M,1986,Bronze
C02674,pat.brown2674@example.com,Pat,Brown,2024-12-18,United Kingdom,F,1961,Gold
C02675,cameron.lopez2675@example.com,Cameron,Lopez,2024-06-23,India,F,1999,Silver
C02676,blake.lee2676@example.com,Blake,Lee,2023-10-31,Germany,M,1962,Gold
C02677,jamie.garcia2677@example.com,Jamie,Garcia,2025-08-28,India,M,1958,Bronze
C02678,chris.singh2678@example.com,Chris,Singh,2024-11-24,Australia,M,1957,Gold
C02679,cameron.kumar2679@example.com,Cameron,Kumar,2022-08-25,United States,M,1994,Bronze
C02680,casey.martin2680@example.com,Casey,Martin,2022-10-10,United Kingdom,Other,1955,Silver
C02681,robin.kumar2681@example.com,Robin,Kumar,2023-04-09,United States,M,1992,Silver
C02682,morgan.lee2682@example.com,Morgan,Lee,2024-08-24,France,F,1998,Silver
C02683,taylor.chen2683@example.com,Taylor,Chen,2025-01-15,Canada,Other,1995,Silver
C02684,alex.nguyen2684@example.com,Alex,Nguyen,2025-02-20,Canada,Other,1965,Bronze
C02685,morgan.chen2685@example.com,Morgan,Chen,2025-08-14,France,F,1987,Silver
C02686,jamie.johnson2686@example.com,Jamie,Johnson,2023-11-21,India,F,1990,Bronze
C02687,chris.johnson2687@example.com,Chris,Johnson,2022-06-14,United States,Other,1995,Gold
C02688,avery.singh2688@example.com,Avery,Singh,2023-01-18,Germany,M,1971,Bronze
C02689,jamie.khan2689@example.com,Jamie,Khan,2022-08-12,Canada,M,1957,Silver
C02690,morgan.singh2690@example.com,Morgan,Singh,2023-01-07,United Kingdom,Other,2001,Bronze
C02691,taylor.nguyen2691@example.com,Taylor,Nguyen,2023-09-03,United Kingdom,M,1968,Bronze
C02692,blake.wilson2692@example.com,Blake,Wilson,2023-03-23,Brazil,Other,2002,Gold
C02693,jamie.lopez2693@example.com,Jamie,Lopez,2025-06-30,Brazil,F,1985,Bronze
C02694,casey.lopez2694@example.com,Casey,Lopez,2025-01-23,United Kingdom,F,1971,Bronze
C02695,morgan.lopez2695@example.com,Morgan,Lopez,2024-06-10,United Kingdom,M,1978,Silver
C02696,jordan.lopez2696@example.com,Jordan,Lopez,2023-10-25,France,F,1972,Silver
C02697,cameron.garcia2697@example.com,Cameron,Garcia,2024-12-09,Germany,F,1968,Silver
C02698,avery.kumar2698@example.com,Avery,Kumar,2025-01-07,Brazil,Other,1960,Silver
C02699,taylor.smith2699@example.com,Taylor,Smith,2024-11-16,United Kingdom,F,1969,Bronze
C02700,alex.khan2700@example.com,Alex,Khan,2023-07-16,Brazil,F,1990,Bronze
C02701,morgan.garcia2701@example.com,Morgan,Garcia,2022-09-04,Brazil,F,1962,Bronze
C02702,blake.smith2702@example.com,Blake,Smith,2023-01-22,United Kingdom,F,2001,Silver
C02703,robin.chen2703@example.com,Robin,Chen,2024-08-30,United States,M,1995,Bronze
C02704,riley.johnson2704@example.com,Riley,Johnson,2024-09-10,India,M,1994,Silver
C02705,riley.patel2705@example.com,Riley,Patel,2022-12-18,United Kingdom,M,1986,Silver
C02706,cameron.smith2706@example.com,Cameron,Smith,2025-07-03,Brazil,Other,1984,Bronze
C02707,pat.martin2707@example.com,Pat,Martin,2024-01-23,Brazil,Other,1967,Bronze
C02708,alex.khan2708@example.com,Alex,Khan,2024-10-21,United States,M,1988,Bronze
C02709,avery.khan2709@example.com,Avery,Khan,2022-03-20,India,F,1998,Silver
C02710,drew.johnson2710@example.com,Drew,Johnson,2022-11-30,France,M,1983,Bronze
C02711,casey.singh2711@example.com,Casey,Singh,2025-01-26,United States,M,1972,Bronze
C02712,drew.khan2712@example.com,Drew,Khan,2023-05-17,United States,F,1961,Bronze
C02713,alex.johnson2713@example.com,Alex,Johnson,2024-02-04,United Kingdom,Other,1979,Bronze
C02714,drew.singh2714@example.com,Drew,Singh,2023-07-04,United States,M,1968,Bronze
C02715,avery.kumar2715@example.com,Avery,Kumar,2023-01-27,India,Other,1981,Bronze
C02716,blake.wilson2716@example.com,Blake,Wilson,2022-11-06,Brazil,Other,1956,Bronze
C02717,cameron.singh2717@example.com,Cameron,Singh,2025-05-17,Brazil,M,1991,Bronze
C02718,cameron.chen2718@example.com,Cameron,Chen,2024-08-31,India,M,1979,Gold
C02719,cameron.patel2719@example.com,Cameron,Patel,2025-01-22,Brazil,Other,1983,Bronze
C02720,avery.wilson2720@example.com,Avery,Wilson,2022-12-06,Brazil,Other,1975,Bronze
C02721,alex.wilson2721@example.com,Alex,Wilson,2024-01-27,United Kingdom,F,1976,Bronze
C02722,robin.patel2722@example.com,Robin,Patel,2022-10-18,India,M,1991,Bronze
C02723,taylor.garcia2723@example.com,Taylor,Garcia,2022-11-02,Canada,Other,2003,Bronze
C02724,casey.khan2724@example.com,Casey,Khan,2024-07-27,United States,F,1971,Bronze
C02725,cameron.garcia2725@example.com,Cameron,Garcia,2024-04-27,France,Other,1956,Silver
C02726,sam.lopez2726@example.com,Sam,Lopez,2025-03-01,United States,F,1975,Platinum
C02727,drew.brown2727@example.com,Drew,Brown,2024-05-11,India,M,1960,Bronze
C02728,robin.wilson2728@example.com,Robin,Wilson,2023-08-16,United Kingdom,M,1993,Silver
C02729,sam.khan2729@example.com,Sam,Khan,2022-11-21,United States,F,1959,Gold
C02730,riley.brown2730@example.com,Riley,Brown,2023-03-24,United States,F,1970,Bronze
C02731,casey.singh2731@example.com,Casey,Singh,2024-03-29,Brazil,M,1995,Silver
C02732,drew.lopez2732@example.com,Drew,Lopez,2025-04-03,United Kingdom,F,1994,Bronze
C02733,avery.johnson2733@example.com,Avery,Johnson,2023-12-10,United States,Other,1996,Silver
C02734,morgan.chen2734@example.com,Morgan,Chen,2022-09-22,United States,Other,1997,Silver
C02735,drew.lopez2735@example.com,Drew,Lopez,2023-09-04,India,Other,1976,Bronze
C02736,taylor.martin2736@example.com,Taylor,Martin,2024-04-11,India,Other,1976,Bronze
C02737,avery.singh2737@example.com,Avery,Singh,2025-07-25,France,M,1988,Bronze
C02738,morgan.singh2738@example.com,Morgan,Singh,2022-06-06,United States,M,1992,Bronze
C02739,jordan.khan2739@example.com,Jordan,Khan,2022-09-08,Germany,F,2000,Bronze
C02740,avery.lee2740@example.com,Avery,Lee,2023-06-14,United States,M,1961,Bronze
C02741,robin.kumar2741@example.com,Robin,Kumar,2024-08-18,India,Other,1987,Bronze
C02742,morgan.garcia2742@example.com,Morgan,Garcia,2023-05-28,United States,F,1978,Bronze
C02743,cameron.nguyen2743@example.com,Cameron,Nguyen,2025-03-01,United Kingdom,F,1958,Bronze
C02744,riley.nguyen2744@example.com,Riley,Nguyen,2022-05-05,United States,Other,1972,Bronze
C02745,taylor.kumar2745@example.com,Taylor,Kumar,2025-07-30,Canada,Other,1997,Silver
C02746,riley.wilson2746@example.com,Riley,Wilson,2022-02-28,India,F,1986,Bronze
C02747,blake.singh2747@example.com,Blake,Singh,2022-06-10,Germany,M,1982,Gold
C02748,jordan.khan2748@example.com,Jordan,Khan,2022-04-16,Germany,F,1995,Bronze
C02749,morgan.johnson2749@example.com,Morgan,Johnson,2022-08-16,United States,M,1960,Bronze
C02750,chris.singh2750@example.com,Chris,Singh,2022-11-14,United States,Other,1970,Silver
C02751,jamie.martin2751@example.com,Jamie,Martin,2024-03-12,United States,Other,1977,Silver
C02752,jordan.lee2752@example.com,Jordan,Lee,2024-05-23,United Kingdom,M,1978,Bronze
C02753,pat.nguyen2753@example.com,Pat,Nguyen,2024-12-15,United States,F,2003,Bronze
C02754,avery.chen2754@example.com,Avery,Chen,2022-01-13,India,F,1972,Silver
C02755,riley.kumar2755@example.com,Riley,Kumar,2023-11-25,India,Other,1967,Bronze
C02756,robin.nguyen2756@example.com,Robin,Nguyen,2022-04-23,United States,M,1991,Bronze
C02757,cameron.brown2757@example.com,Cameron,Brown,2022-06-20,United Kingdom,M,1993,Bronze
C02758,jordan.kumar2758@example.com,Jordan,Kumar,2022-07-08,India,F,1996,Silver
C02759,pat.patel2759@example.com,Pat,Patel,2024-09-03,Brazil,F,1969,Bronze
C02760,drew.singh2760@example.com,Drew,Singh,2023-10-20,Brazil,F,1977,Silver
C02761,taylor.johnson2761@example.com,Taylor,Johnson,2025-04-20,United States,M,1984,Bronze
C02762,sam.kumar2762@example.com,Sam,Kumar,2024-02-01,Canada,F,1988,Bronze
C02763,avery.smith2763@example.com,Avery,Smith,2024-04-05,United Kingdom,M,1958,Gold
C02764,jordan.khan2764@example.com,Jordan,Khan,2022-03-12,Brazil,F,1972,Bronze
C02765,pat.wilson2765@example.com,Pat,Wilson,2025-08-12,India,Other,1960,Bronze
C02766,morgan.garcia2766@example.com,Morgan,Garcia,2023-04-15,Brazil,F,1955,Silver
C02767,chris.chen2767@example.com,Chris,Chen,2024-12-27,India,Other,2000,Bronze
C02768,avery.brown2768@example.com,Avery,Brown,2022-02-21,France,F,2004,Gold
C02769,cameron.johnson2769@example.com,Cameron,Johnson,2022-12-29,Brazil,F,1983,Bronze
C02770,cameron.kumar2770@example.com,Cameron,Kumar,2024-07-05,United Kingdom,F,1980,Bronze
C02771,robin.martin2771@example.com,Robin,Martin,2023-06-05,United States,F,2001,Gold
C02772,drew.nguyen2772@example.com,Drew,Nguyen,2025-08-14,United Kingdom,Other,1960,Bronze
C02773,casey.brown2773@example.com,Casey,Brown,2025-02-25,India,Other,1974,Bronze
C02774,alex.brown2774@example.com,Alex,Brown,2024-04-19,India,M,1955,Bronze
C02775,riley.wilson2775@example.com,Riley,Wilson,2022-08-29,United Kingdom,F,2003,Gold
C02776,casey.smith2776@example.com,Casey,Smith,2023-06-20,Canada,F,2001,Bronze
C02777,robin.lopez2777@example.com,Robin,Lopez,2022-03-24,India,Other,1976,Platinum
